EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 36 3 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 38 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 40 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 42 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 44 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 44 2 1 "crawled off"
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 46 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 46 1 1 "crawled off"
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 48 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 52 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 54 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 56 3 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 58 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 62 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 66 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 68 4 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 72 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 74 1 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 76 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 78 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 84 2 0 dead
EE30 20120828 daf-7(ok3125) QL282 15 1.00E+00 100 1 0 dead
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 14 1 1 "crawled off"
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 18 1 1 "crawled off"
DP3 20120611 daf-7(ok3125) QL282 15 2.00E+07 26 2 0 dead
